mass_A
t,x,y
1.322900000E2,2.395909318E-1,-2.098355343E-1
1.322941667E2,2.466069447E-1,-2.059466635E-1
1.322983333E2,2.539194896E-1,-2.004448525E-1
1.323025000E2,2.612408034E-1,-1.955058168E-1
1.323066667E2,2.676627237E-1,-1.896158031E-1
1.323108333E2,2.731824440E-1,-1.836699017E-1
1.323150000E2,2.787047280E-1,-1.780498128E-1
1.323191667E2,2.843703263E-1,-1.718968290E-1
1.323233333E2,2.882880212E-1,-1.654678447E-1
1.323275000E2,2.929695250E-1,-1.594060033E-1
1.323316667E2,2.969571057E-1,-1.525968860E-1
1.323358333E2,3.004295055E-1,-1.467813106E-1
1.323400000E2,3.044253527E-1,-1.405027263E-1
1.323441667E2,3.077367242E-1,-1.340831894E-1
1.323483333E2,3.103919623E-1,-1.293416701E-1
1.323525000E2,3.134440777E-1,-1.208793345E-1
1.323566667E2,3.155557926E-1,-1.153123870E-1
1.323608333E2,3.188777925E-1,-1.095749639E-1
1.323650000E2,3.208391075E-1,-1.040861687E-1
1.323691667E2,3.233380410E-1,-9.904384951E-2
1.323733333E2,3.249879279E-1,-9.302924499E-2
1.323775000E2,3.273933572E-1,-8.685125042E-2
1.323816667E2,3.288394912E-1,-8.235599711E-2
1.323858333E2,3.302620068E-1,-7.634493536E-2
1.323900000E2,3.326945973E-1,-7.191012048E-2
1.323941667E2,3.338174940E-1,-6.613115368E-2
1.323983333E2,3.350527897E-1,-6.270050904E-2
1.324025000E2,3.370934379E-1,-5.743790413E-2
1.324066667E2,3.376893444E-1,-5.189457505E-2
1.324108333E2,3.388771918E-1,-5.028408145E-2
1.324150000E2,3.392030024E-1,-4.686760786E-2
1.324191667E2,3.405721652E-1,-4.229774505E-2
1.324233333E2,3.413361854E-1,-3.781312003E-2
1.324275000E2,3.426077306E-1,-3.461226886E-2
1.324316667E2,3.426355141E-1,-3.123436446E-2
1.324358333E2,3.434810418E-1,-2.872829431E-2
1.324400000E2,3.432789101E-1,-2.607771620E-2
1.324441667E2,3.443643746E-1,-2.348749151E-2
1.324483333E2,3.443217831E-1,-2.075401155E-2
1.324525000E2,3.448595046E-1,-1.913731333E-2
1.324566667E2,3.448219239E-1,-1.672541924E-2
1.324608333E2,3.443166875E-1,-1.502403296E-2
1.324650000E2,3.438276982E-1,-1.283319626E-2
1.324691667E2,3.432570139E-1,-1.026458837E-2
1.324733333E2,3.425642718E-1,-9.593102873E-3
1.324775000E2,3.412616636E-1,-8.703693481E-3
1.324816667E2,3.410142167E-1,-7.418799077E-3
1.324858333E2,3.402563125E-1,-7.430608293E-3
1.324900000E2,3.388743710E-1,-6.315008558E-3
1.324941667E2,3.386469998E-1,-6.318551323E-3
1.324983333E2,3.363662016E-1,-5.899236443E-3
1.325025000E2,3.352281643E-1,-5.841159846E-3
1.325066667E2,3.336259372E-1,-5.183845406E-3
1.325108333E2,3.328005090E-1,-5.727368496E-3
1.325150000E2,3.305232536E-1,-5.535424881E-3
1.325191667E2,3.296137685E-1,-5.549595941E-3
1.325233333E2,3.286284930E-1,-5.564947923E-3
1.325275000E2,3.268213321E-1,-6.351194260E-3
1.325316667E2,3.246257437E-1,-8.126896848E-3
1.325358333E2,3.224242294E-1,-9.883519699E-3
1.325400000E2,3.204126662E-1,-1.082667924E-2
1.325441667E2,3.200217167E-1,-1.174458734E-2
1.325483333E2,3.186194618E-1,-1.277956595E-2
1.325525000E2,3.162216837E-1,-1.494449867E-2
1.325566667E2,3.143287692E-1,-1.700025196E-2
1.325608333E2,3.128520556E-1,-1.975871089E-2
1.325650000E2,3.102517008E-1,-2.192680004E-2
1.325691667E2,3.080754380E-1,-2.530403665E-2
1.325733333E2,3.056808163E-1,-2.767154608E-2
1.325775000E2,3.024695749E-1,-2.964652781E-2
1.325816667E2,3.009057769E-1,-3.331816020E-2
1.325858333E2,2.994290634E-1,-3.607661913E-2
1.325900000E2,2.959407865E-1,-3.977823762E-2
1.325941667E2,2.940731235E-1,-4.345460465E-2
1.325983333E2,2.913762149E-1,-4.592813709E-2
1.326025000E2,2.896256224E-1,-5.061580951E-2
1.326066667E2,2.860534176E-1,-5.543317816E-2
1.326108333E2,2.821615655E-1,-5.924239786E-2
1.326150000E2,2.792949157E-1,-6.347472384E-2
1.326191667E2,2.762111574E-1,-6.830646789E-2
1.326233333E2,2.723096467E-1,-7.278992011E-2
1.326275000E2,2.695826163E-1,-7.734533067E-2
1.326316667E2,2.666469927E-1,-8.009882357E-2
1.326358333E2,2.643880168E-1,-8.573004187E-2
1.326400000E2,2.619204478E-1,-8.955934251E-2
1.326441667E2,2.590961508E-1,-9.366497666E-2
1.326483333E2,2.559249681E-1,-9.867859969E-2
1.326525000E2,2.540227201E-1,-1.040334845E-1
1.326566667E2,2.512152953E-1,-1.092219564E-1
1.326608333E2,2.479412219E-1,-1.134248571E-1
1.326650000E2,2.423024701E-1,-1.222677808E-1
1.326691667E2,2.380667277E-1,-1.284713503E-1
1.326733333E2,2.340862286E-1,-1.336781004E-1
1.326775000E2,2.304779235E-1,-1.396011183E-1
1.326816667E2,2.261406965E-1,-1.450842019E-1
1.326858333E2,2.222419978E-1,-1.497481271E-1
1.326900000E2,2.173549158E-1,-1.546982279E-1
1.326941667E2,2.129260463E-1,-1.600924810E-1
1.326983333E2,2.094921743E-1,-1.635116246E-1
1.327025000E2,2.058540227E-1,-1.684200768E-1
1.327066667E2,1.984275308E-1,-1.734633654E-1
1.327108333E2,1.943062945E-1,-1.765599330E-1
1.327150000E2,1.912673807E-1,-1.810041952E-1
